EnsemblID,p22074-s001_Cont1_S141.unstranded_count,p22074-s002_Cont2_S142.unstranded_count,p22074-s003_Cont3_S143.unstranded_count,p22074-s004_FAC1_S144.unstranded_count,p22074-s005_FAC2_S145.unstranded_count,p22074-s006_FAC3_S146.unstranded_count,p22074-s007_LiproxposFAC1_S147.unstranded_count,p22074-s008_LiproxposFAC2_S148.unstranded_count,p22074-s009_LiproxposFAC3_S149.unstranded_count,p22074-s010_MTposFAC1_S150.unstranded_count,p22074-s011_MTposFAC2_S151.unstranded_count,p22074-s012_MTposFAC3_S152.unstranded_count
ENSMUSG00000102296,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103209,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104027,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102407,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103214,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104100,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084740,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103889,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101301,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104221,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102250,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102317,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103563,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102465,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102659,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103924,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104132,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102747,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102386,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103004,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104516,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099458,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088111,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073722,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095256,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100310,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101514,14,14,19,4,0,2,19,24,8,15,8,11
ENSMUSG00000101033,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101372,0,0,0,0,0,2,2,0,0,1,0,0
ENSMUSG00000103241,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086240,3,8,15,6,1,12,7,16,1,8,5,6
ENSMUSG00000048411,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081557,0,0,0,1,0,0,0,0,0,1,0,1
ENSMUSG00000058590,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101235,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064433,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080625,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080391,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099257,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099492,3,3,9,18,0,4,3,3,3,15,8,9
ENSMUSG00000118548,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101726,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096829,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098883,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053185,2,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000100261,0,0,0,2,0,0,1,2,2,2,4,0
ENSMUSG00000101180,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048874,2846,3431,3143,5485,781,3973,5589,5184,4864,5463,5853,4292
ENSMUSG00000103783,0,3,0,4,0,0,0,0,0,1,4,2
ENSMUSG00000104315,0,0,8,7,3,3,2,0,1,9,0,6
ENSMUSG00000117310,21,19,48,83,4,67,44,37,33,43,50,37
ENSMUSG00000026064,52,71,75,162,28,108,102,99,50,90,91,72
ENSMUSG00000117091,0,0,0,4,0,0,0,0,0,0,4,0
ENSMUSG00000086726,0,0,2,4,0,0,1,1,1,0,0,1
ENSMUSG00000086727,6,7,12,14,0,9,7,13,9,6,13,10
ENSMUSG00000100237,6,3,3,0,1,3,1,2,9,1,3,4
ENSMUSG00000098529,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100910,0,1,1,0,1,1,4,0,1,0,0,0
ENSMUSG00000099796,334,254,258,455,53,376,427,370,414,361,339,267
ENSMUSG00000050217,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000026063,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077664,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100205,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100592,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094215,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101093,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070960,2,2,3,9,0,1,2,1,4,4,8,1
ENSMUSG00000088620,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082159,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026058,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103482,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104498,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104313,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102865,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102321,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091318,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089489,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104433,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102926,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100497,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102917,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100481,1,1,1,4,0,3,0,1,1,1,0,1
ENSMUSG00000100590,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000088750,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104230,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101754,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065223,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100318,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101612,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065260,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026134,103,116,98,85,18,111,143,98,134,176,168,101
ENSMUSG00000101682,1,0,0,1,0,0,0,0,0,0,0,1
ENSMUSG00000102714,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102093,0,0,0,0,0,0,1,0,1,0,0,0
ENSMUSG00000103746,5,0,2,3,0,2,0,1,0,3,2,1
ENSMUSG00000102198,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000004768,191,249,227,221,33,221,317,300,295,390,330,232
ENSMUSG00000042215,2485,2217,2458,2486,372,2753,1370,1699,1358,2002,2341,1556
ENSMUSG00000103072,0,0,2,0,0,1,1,0,0,0,0,0
ENSMUSG00000042197,667,631,561,898,159,755,793,722,747,877,911,682
ENSMUSG00000081402,2,0,2,8,0,2,2,1,0,3,1,0
ENSMUSG00000042182,0,3,0,2,1,4,0,2,7,0,5,0
ENSMUSG00000104416,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026131,2436,2901,1821,4170,650,3121,3006,3429,3302,4272,3636,2454
ENSMUSG00000103596,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000099382,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084506,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103364,1,0,1,0,3,1,2,0,0,3,4,2
ENSMUSG00000105982,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096992,0,0,0,0,0,0,1,0,0,1,0,1
ENSMUSG00000103001,0,0,0,1,1,2,1,0,2,2,2,3
ENSMUSG00000104397,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102839,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101206,17,14,22,46,2,27,16,14,7,4,10,4
ENSMUSG00000101462,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000102336,0,0,0,1,0,2,0,0,0,6,4,0
ENSMUSG00000092852,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042111,770,852,838,891,128,863,740,770,690,926,1031,664
ENSMUSG00000101711,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000026127,2053,2260,2462,2601,372,2478,2458,2619,2087,2782,2930,2089
ENSMUSG00000026126,5,0,4,6,0,7,0,4,0,2,5,0
ENSMUSG00000100280,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101223,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000026125,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026124,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101803,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037529,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045815,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045174,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100524,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102499,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103521,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104098,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037509,9,0,0,0,0,0,5,2,0,4,1,0
ENSMUSG00000102537,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118272,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104002,2,0,0,4,1,1,1,0,0,0,2,0
ENSMUSG00000037503,2941,3258,2853,3843,589,3235,3899,3978,3708,4678,3946,3309
ENSMUSG00000104358,0,2,1,5,0,0,2,4,0,0,0,0
ENSMUSG00000026123,1774,1837,1795,2253,316,2056,1956,1997,1734,2381,2116,1627
ENSMUSG00000103716,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103548,0,0,1,3,0,1,0,0,0,1,0,0
ENSMUSG00000103760,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000103997,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104417,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064601,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101714,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102531,22,23,10,9,2,6,28,21,27,22,10,12
ENSMUSG00000103096,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102279,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103708,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104201,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102434,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045216,3852,4394,3806,4602,625,3958,5567,5194,4615,5995,4747,3681
ENSMUSG00000104523,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102202,0,2,0,10,0,0,4,2,2,9,0,2
ENSMUSG00000037470,1996,2373,1799,2151,373,2034,2583,2825,2554,3328,3147,2146
ENSMUSG00000098752,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047180,15,16,17,11,3,15,12,30,16,14,38,19
ENSMUSG00000037447,1250,1304,1175,2231,348,1719,1456,1622,1248,1678,1902,1089
ENSMUSG00000102762,1,0,1,0,2,6,3,3,1,3,0,0
ENSMUSG00000010453,2292,2411,2107,3230,487,2439,2800,2472,2454,3459,3356,2324
ENSMUSG00000098680,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037432,45,49,71,43,8,43,95,92,82,93,76,49
ENSMUSG00000001143,679,762,745,650,106,539,897,792,700,973,977,623
ENSMUSG00000037408,179,267,201,197,20,129,160,184,119,290,195,159
ENSMUSG00000104316,3,0,0,0,0,1,1,0,3,10,7,2
ENSMUSG00000106081,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001138,1051,1212,570,530,73,814,1104,943,1092,1658,1595,754
ENSMUSG00000102845,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067653,26,15,51,32,2,33,35,39,23,25,39,23
ENSMUSG00000109510,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079610,198,246,284,230,32,225,321,336,306,326,333,284
ENSMUSG00000026121,52,67,37,42,4,33,55,54,58,60,54,52
ENSMUSG00000087589,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046337,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089906,1,2,0,1,0,0,1,0,0,1,0,0
ENSMUSG00000077939,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061518,2783,2479,3816,3057,389,3122,2802,2693,1445,2462,2174,1748
ENSMUSG00000037351,7295,8204,7724,8743,1227,8021,8438,8119,6826,10080,9181,7065
ENSMUSG00000102416,1,2,5,3,2,8,4,4,1,2,8,1
ENSMUSG00000104237,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026117,64,26,50,48,9,44,29,32,17,25,40,25
ENSMUSG00000097291,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026116,1071,1236,1020,1465,235,1365,1237,1284,1205,1400,1570,974
ENSMUSG00000103016,0,4,0,3,0,1,0,0,0,0,0,0
ENSMUSG00000102930,1,6,2,11,0,18,8,2,5,8,8,5
ENSMUSG00000103159,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000080054,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095944,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050122,3,4,6,0,1,2,0,1,1,2,0,1
ENSMUSG00000103603,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026114,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026113,236,259,240,427,62,329,242,248,250,262,291,196
ENSMUSG00000086064,3,3,0,4,2,5,2,0,5,1,2,3
ENSMUSG00000102879,0,0,0,1,0,1,1,0,0,0,0,0
ENSMUSG00000026112,4703,5343,5142,6170,810,5326,5813,5710,4785,6147,6218,4880
ENSMUSG00000026111,1956,2155,2178,2135,295,1874,2219,2304,1830,2460,2341,1769
ENSMUSG00000026110,0,0,7,0,2,1,7,3,1,12,3,0
ENSMUSG00000103948,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087233,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026090,0,0,1,1,0,1,0,0,0,0,1,0
ENSMUSG00000089767,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104365,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102650,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060771,53,34,68,63,11,35,54,58,37,69,76,58
ENSMUSG00000097268,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037216,148,216,195,159,28,157,193,201,161,263,210,156
ENSMUSG00000026088,438,429,457,341,51,331,365,452,332,513,447,338
ENSMUSG00000026087,2062,2087,2185,2112,316,2129,1825,1971,1463,2058,2069,1483
ENSMUSG00000061584,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087374,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026085,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089141,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058407,2605,2908,2649,2416,379,2349,2564,3051,2376,3124,3352,2309
ENSMUSG00000026083,1551,1515,1521,1719,310,1693,1722,1815,1584,1987,1626,1280
ENSMUSG00000026082,701,865,735,909,141,700,832,826,837,921,918,688
ENSMUSG00000103804,1,0,1,0,0,3,2,3,3,3,3,2
ENSMUSG00000102716,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037138,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000085391,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085280,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087131,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102984,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103531,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048814,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026080,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103647,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102447,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026078,1155,1488,1510,1224,204,1180,1133,1239,960,1378,1412,1047
ENSMUSG00000103046,22,35,26,17,4,28,14,14,38,29,40,26
ENSMUSG00000104188,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103182,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098833,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026077,151,198,217,197,26,187,83,134,110,180,217,129
ENSMUSG00000092553,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000092563,0,1,2,0,0,0,0,0,1,0,2,0
ENSMUSG00000073702,1472,1313,1736,1635,222,1782,1400,1429,756,1297,1263,979
ENSMUSG00000003134,1159,1341,1184,652,99,573,826,872,836,1185,1155,832
ENSMUSG00000102607,0,0,5,0,0,0,0,0,0,0,0,0
ENSMUSG00000065629,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104827,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000003135,809,870,765,912,146,730,806,777,665,984,1024,766
ENSMUSG00000085894,8,11,11,15,4,17,22,8,6,5,12,1
ENSMUSG00000077704,2,0,0,1,0,0,1,1,0,2,3,1
ENSMUSG00000048234,1619,2000,1978,2212,351,1821,2530,2555,2107,2657,2516,1950
ENSMUSG00000064936,1,2,0,5,0,1,5,1,3,3,5,2
ENSMUSG00000102471,0,1,1,0,0,0,0,0,0,0,0,1
ENSMUSG00000050967,0,0,0,0,0,0,0,0,0,0,3,0
ENSMUSG00000097083,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057173,0,2,1,2,0,0,2,0,1,0,0,0
ENSMUSG00000091937,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101634,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026074,646,928,647,930,146,721,853,912,887,1099,1123,782
ENSMUSG00000102985,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026073,0,1,1,1,0,1,3,0,0,2,0,0
ENSMUSG00000097899,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102975,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026072,529,559,551,270,36,266,604,515,449,745,580,492
ENSMUSG00000103560,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070942,0,5,1,0,0,7,0,8,9,9,5,5
ENSMUSG00000103230,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026069,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026070,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026068,6,0,0,0,0,0,1,1,3,6,0,5
ENSMUSG00000104441,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026065,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102676,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026062,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103270,0,1,4,0,0,0,3,0,0,0,0,1
ENSMUSG00000041945,43,52,45,30,7,38,33,36,38,71,43,47
ENSMUSG00000079588,0,0,0,0,0,0,2,0,0,1,0,0
ENSMUSG00000094136,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104072,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100185,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100178,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101877,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053640,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101919,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101299,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100180,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103106,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060424,1,1,0,0,0,1,0,2,0,2,0,1
ENSMUSG00000104199,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093436,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045515,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097063,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099784,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060679,427,522,513,522,85,551,611,552,554,648,704,516
ENSMUSG00000077448,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041907,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000089088,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070939,1436,1992,1245,1512,237,1445,2049,2001,1873,2586,2121,1503
ENSMUSG00000100269,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041878,3,3,2,4,0,2,5,7,1,1,3,1
ENSMUSG00000010290,598,636,618,565,77,559,904,919,783,924,812,737
ENSMUSG00000008136,217,280,207,356,58,447,76,94,56,167,253,148
ENSMUSG00000094497,0,2,2,0,0,2,2,1,1,0,1,0
ENSMUSG00000099576,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099694,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101923,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000066877,196,226,228,228,35,232,229,216,193,313,340,275
ENSMUSG00000103422,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103945,1,4,1,1,2,0,4,2,4,11,1,0
ENSMUSG00000026051,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000100764,2,0,1,0,0,0,1,1,0,0,0,0
ENSMUSG00000100635,0,0,0,0,0,1,1,0,0,1,0,0
ENSMUSG00000100480,4,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000057363,311,357,342,383,67,334,309,400,319,355,390,327
ENSMUSG00000090243,3,11,12,16,0,22,11,4,1,5,9,4
ENSMUSG00000100701,4,4,11,13,1,11,7,8,4,8,4,1
ENSMUSG00000101395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088848,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095757,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041763,2388,2759,2411,3489,561,2953,3429,3510,3260,3508,3710,2648
ENSMUSG00000047343,1,0,2,1,0,0,6,7,3,0,4,4
ENSMUSG00000090106,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091844,27,18,24,55,7,18,29,27,28,14,37,18
ENSMUSG00000026049,317,345,384,559,64,523,468,448,333,442,437,375
ENSMUSG00000101104,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026047,349,481,445,368,72,337,406,429,340,504,488,421
ENSMUSG00000041684,464,566,480,292,54,329,501,519,431,575,546,462
ENSMUSG00000026048,920,918,1047,597,113,607,885,823,931,1188,1281,934
ENSMUSG00000046828,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089703,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100966,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000100769,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101567,0,2,2,8,0,2,2,3,1,0,4,0
ENSMUSG00000056870,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102319,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089877,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000101701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103071,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100434,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100013,2,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000101251,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101937,0,0,2,0,0,0,1,1,0,0,0,0
ENSMUSG00000026043,77,79,57,55,2,68,64,75,39,95,95,70
ENSMUSG00000105211,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026042,14,12,11,15,2,16,18,25,31,24,29,11
ENSMUSG00000104476,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100218,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100361,0,0,2,1,0,1,0,0,0,0,0,0
ENSMUSG00000100894,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095121,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065255,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100843,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087764,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025995,1049,1148,1110,1458,240,1323,1588,1705,1469,1647,1832,1244
ENSMUSG00000099850,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084817,338,318,269,637,66,478,421,459,425,475,526,343
ENSMUSG00000098549,2,0,1,1,0,0,0,0,0,0,0,0
ENSMUSG00000099381,2,5,13,18,2,12,9,4,2,6,11,3
ENSMUSG00000025993,14186,15774,15471,37243,5940,30058,39775,42266,35177,42514,40831,30599
ENSMUSG00000099946,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070896,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044457,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099432,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041144,0,1,0,2,0,1,0,0,0,2,0,3
ENSMUSG00000096047,0,0,0,0,0,0,0,0,0,0,0,0
